연월,기기ID,가동시간(시간),평균온도(℃),평균압력(bar),에러발생횟수,종합상태
2023-04,EQ0091,439.51,30.0,1.01,2,정상
2023-04,EQ0092,723.98,32.6,6.36,4,정상
2023-04,EQ0093,290.36,25.7,5.67,4,정상
2023-04,EQ0097,357.81,41.7,1.75,2,정상
2023-04,EQ0098,327.18,32.7,5.22,1,정상
2023-04,EQ0099,679.67,37.0,6.78,0,정상
2023-04,EQ0105,588.93,33.9,9.79,4,정상
2023-04,EQ0111,234.69,40.0,9.92,1,정상
2023-04,EQ0113,590.57,35.7,1.17,4,정상
2023-04,EQ0114,347.05,28.4,7.62,2,정상
2023-04,EQ0120,272.89,26.8,5.3,2,정상
2023-04,EQ0121,675.94,54.1,2.9,4,정상
2023-04,EQ0124,627.76,32.0,5.03,1,정상
2023-04,EQ0125,739.3,49.9,9.5,3,정상
2023-04,EQ0126,266.19,34.1,8.31,3,주의
2023-04,EQ0127,551.2,51.6,5.05,3,정상
2023-04,EQ0130,523.36,33.9,2.44,2,주의
2023-04,EQ0137,772.72,25.2,8.41,3,주의
2023-04,EQ0138,629.9,26.6,4.32,4,정상
2023-04,EQ0139,339.69,57.8,5.16,1,정상
2023-04,EQ0141,678.96,57.2,1.04,0,정상
2023-04,EQ0145,450.91,29.9,6.56,3,주의
2023-04,EQ0148,339.86,23.9,3.07,0,정상
2023-04,EQ0149,461.07,35.7,2.6,4,주의
2023-04,EQ0150,693.98,40.6,3.76,1,정상
2023-04,EQ0151,216.46,40.7,3.86,1,경고
2023-04,EQ0152,635.33,31.4,7.62,2,정상
2023-04,EQ0153,481.1,49.2,1.56,0,정상
2023-04,EQ0155,732.26,36.9,8.7,4,주의
2023-04,EQ0156,352.66,47.8,2.83,3,주의
2023-04,EQ0157,244.08,43.2,9.39,3,정상
2023-04,EQ0158,435.07,20.5,9.72,3,정상
2023-04,EQ0160,335.35,58.8,9.21,4,주의
2023-04,EQ0161,663.95,28.3,6.4,2,정상
2023-04,EQ0163,646.93,46.4,3.43,2,정상
2023-04,EQ0167,793.88,50.0,1.31,2,정상
2023-04,EQ0168,758.32,32.8,5.86,2,정상
2023-04,EQ0169,333.0,57.9,8.44,3,정상
2023-04,EQ0173,728.08,21.0,7.53,0,정상
2023-04,EQ0174,300.88,39.7,7.63,2,경고
2023-04,EQ0176,215.82,22.4,7.41,0,정상
2023-04,EQ0181,731.85,57.1,3.0,1,정상
2023-04,EQ0184,435.18,30.2,2.65,1,정상
2023-04,EQ0186,670.03,39.5,4.0,3,정상
2023-04,EQ0187,522.15,33.5,1.26,2,정상
2023-04,EQ0188,702.29,26.2,4.06,4,정상
2023-04,EQ0189,358.18,25.8,1.17,3,정상
2023-04,EQ0191,629.96,32.6,6.93,4,정상
2023-04,EQ0197,382.5,40.7,7.72,2,정상
2023-04,EQ0198,454.77,57.6,7.08,3,정상
2023-04,EQ0200,720.61,42.1,4.17,3,경고
2023-04,EQ0201,787.96,27.0,5.0,4,주의
2023-04,EQ0203,700.46,51.8,2.9,1,정상
2023-04,EQ0207,469.92,42.9,9.81,1,정상
2023-04,EQ0209,353.42,26.7,4.43,4,정상
2023-04,EQ0210,307.44,25.6,6.89,1,주의
2023-04,EQ0212,253.04,36.3,6.71,0,정상
2023-04,EQ0213,643.58,22.3,3.48,3,정상
2023-04,EQ0215,222.55,36.0,9.05,0,정상
2023-04,EQ0216,203.3,24.3,9.27,3,정상
2023-04,EQ0219,413.41,26.4,8.75,0,정상
2023-04,EQ0221,315.34,59.2,7.26,2,정상
2023-04,EQ0223,290.13,56.2,2.58,4,정상
2023-04,EQ0227,270.52,53.5,2.83,2,정상
2023-04,EQ0229,319.83,50.3,9.21,1,정상
2023-04,EQ0234,606.43,48.1,8.02,4,정상
2023-04,EQ0239,558.08,48.2,7.74,4,정상
2023-04,EQ0240,668.12,36.9,7.75,1,정상
2023-04,EQ0242,616.07,33.4,6.63,3,정상
2023-04,EQ0246,351.15,27.4,2.36,0,정상
2023-04,EQ0248,536.11,58.2,3.05,3,정상
2023-04,EQ0249,313.95,22.5,5.51,1,정상
2023-04,EQ0250,322.31,49.4,5.47,2,정상
2023-04,EQ0251,250.96,51.1,3.33,2,정상
2023-04,EQ0252,271.57,32.9,8.47,0,정상
2023-04,EQ0253,577.01,45.0,5.66,0,정상
2023-04,EQ0254,532.61,58.2,8.9,4,경고
2023-04,EQ0255,562.75,59.6,9.88,1,주의
2023-04,EQ0256,454.57,54.7,9.54,4,경고
2023-04,EQ0257,297.04,23.1,2.75,2,정상
2023-04,EQ0258,362.59,44.9,7.66,3,정상
2023-04,EQ0260,771.08,30.3,5.43,2,정상
2023-04,EQ0263,460.52,48.5,3.85,3,정상
2023-04,EQ0267,537.85,56.6,9.03,1,정상
2023-04,EQ0268,728.57,45.9,9.0,1,정상
2023-04,EQ0269,386.9,37.1,8.27,3,정상
2023-04,EQ0270,549.91,49.6,1.86,4,정상
2023-04,EQ0271,296.69,51.3,7.3,3,정상
2023-04,EQ0273,708.81,37.5,1.46,2,정상
2023-04,EQ0274,311.82,34.5,7.76,4,주의
2023-04,EQ0275,550.31,23.0,9.12,1,정상
2023-04,EQ0276,237.84,32.7,4.57,2,정상
2023-04,EQ0278,503.75,31.1,9.82,2,정상
2023-04,EQ0280,637.48,35.1,1.05,2,정상
2023-04,EQ0281,258.3,51.3,4.96,3,주의
2023-04,EQ0282,617.05,41.7,5.96,3,정상
2023-04,EQ0284,448.81,55.0,5.99,1,주의
2023-04,EQ0285,535.68,53.5,4.39,3,정상
2023-04,EQ0286,606.73,21.2,9.29,4,주의
2023-04,EQ0289,626.0,30.3,3.92,0,주의
2023-04,EQ0290,688.82,42.7,8.02,4,정상
2023-04,EQ0295,443.48,29.0,3.99,1,정상
2023-04,EQ0296,236.85,34.7,5.56,4,정상
2023-04,EQ0297,628.45,54.8,7.07,4,경고
2023-05,EQ0006,457.91,51.9,3.93,4,정상
2023-05,EQ0008,291.65,37.4,1.72,3,정상
2023-05,EQ0010,307.1,32.2,6.75,4,정상
2023-05,EQ0014,466.97,48.7,2.0,1,정상
2023-05,EQ0015,457.31,32.0,2.17,0,정상
2023-05,EQ0018,785.26,33.9,4.77,1,정상
2023-05,EQ0019,747.07,38.2,8.23,0,주의
2023-05,EQ0021,558.92,53.5,3.53,0,정상
2023-05,EQ0022,218.99,47.9,5.83,0,정상
2023-05,EQ0023,332.16,30.5,7.96,2,정상
2023-05,EQ0025,276.43,38.3,5.21,3,주의
2023-05,EQ0026,393.05,23.5,2.46,1,정상
2023-05,EQ0027,547.76,24.4,7.4,0,정상
2023-05,EQ0029,525.75,48.1,6.15,2,정상
2023-05,EQ0030,279.52,27.1,7.83,1,주의
2023-05,EQ0032,401.92,39.5,8.52,0,정상
2023-05,EQ0033,210.49,39.3,9.97,2,정상
2023-05,EQ0035,532.16,20.3,8.55,1,정상
2023-05,EQ0036,284.31,35.6,6.68,1,정상
2023-05,EQ0038,721.35,46.3,6.7,0,정상
2023-05,EQ0039,748.74,41.9,4.3,3,주의
2023-05,EQ0040,592.9,28.5,9.17,4,주의
2023-05,EQ0041,632.52,45.5,4.28,0,정상
2023-05,EQ0042,487.96,59.6,4.18,1,주의
2023-05,EQ0046,678.59,26.8,6.48,2,정상
2023-05,EQ0047,653.76,47.3,1.95,0,정상
2023-05,EQ0048,346.69,45.3,3.53,3,정상
2023-05,EQ0049,240.41,44.2,8.07,4,정상
2023-05,EQ0051,489.64,20.8,7.89,1,정상
2023-05,EQ0055,442.58,50.7,9.21,2,정상
2023-05,EQ0056,599.29,58.1,9.07,2,정상
2023-05,EQ0057,647.2,33.9,3.74,3,정상
2023-05,EQ0059,705.51,51.7,8.57,4,경고
2023-05,EQ0060,687.37,38.4,9.06,2,정상
2023-05,EQ0063,626.53,44.5,4.82,1,정상
2023-05,EQ0067,783.04,59.6,4.7,0,정상
2023-05,EQ0068,483.37,46.8,9.63,0,주의
2023-05,EQ0070,281.44,45.8,9.91,2,정상
2023-05,EQ0072,495.68,36.3,6.53,2,정상
2023-05,EQ0073,589.13,21.9,2.54,3,정상
2023-05,EQ0076,247.91,53.3,6.67,2,주의
2023-05,EQ0078,670.99,22.8,4.72,3,정상
2023-05,EQ0079,431.87,22.9,4.04,0,정상
2023-05,EQ0082,239.13,44.0,8.82,0,주의
2023-05,EQ0085,231.35,57.1,1.01,2,주의
2023-05,EQ0087,684.6,31.8,9.38,1,정상
2023-05,EQ0088,791.92,22.8,6.13,0,정상
2023-05,EQ0089,672.73,58.1,4.2,4,정상
2023-05,EQ0090,365.81,53.0,5.56,1,경고
2023-05,EQ0094,538.49,36.3,6.31,1,경고
2023-05,EQ0098,641.49,42.0,6.03,0,주의
2023-05,EQ0099,594.56,49.9,1.98,3,정상
2023-05,EQ0100,341.66,21.5,5.25,4,정상
2023-05,EQ0103,523.21,29.8,8.21,2,정상
2023-05,EQ0105,227.88,35.7,4.59,0,정상
2023-05,EQ0108,325.28,57.9,1.03,4,주의
2023-05,EQ0110,447.7,31.8,1.64,0,정상
2023-05,EQ0112,572.67,57.6,4.17,3,정상
2023-05,EQ0115,417.47,56.7,4.25,0,주의
2023-05,EQ0116,501.76,39.0,3.72,1,주의
2023-05,EQ0117,384.31,52.2,9.5,2,정상
2023-05,EQ0121,429.88,53.4,1.47,4,정상
2023-05,EQ0124,702.48,32.7,5.16,0,경고
2023-05,EQ0126,679.21,58.1,2.24,1,정상
2023-05,EQ0129,282.92,54.3,7.8,2,정상
2023-05,EQ0130,584.1,21.7,8.12,1,정상
2023-05,EQ0131,633.54,29.1,8.46,4,정상
2023-05,EQ0135,291.06,27.4,5.18,1,정상
2023-05,EQ0137,723.62,47.7,4.88,4,정상
2023-05,EQ0140,538.02,57.7,9.36,0,정상
2023-05,EQ0141,581.63,49.3,1.21,0,경고
2023-05,EQ0142,265.88,52.5,5.83,3,주의
2023-05,EQ0143,454.44,42.3,2.32,3,정상
2023-05,EQ0144,477.15,49.0,1.15,4,정상
2023-05,EQ0145,735.96,35.6,8.59,1,정상
2023-05,EQ0147,363.66,23.3,1.25,1,정상
2023-05,EQ0148,494.87,20.2,3.37,3,정상
2023-05,EQ0150,224.42,50.3,2.9,3,정상
2023-05,EQ0151,213.3,39.6,3.02,4,주의
2023-05,EQ0153,538.69,38.1,5.12,0,정상
2023-05,EQ0154,373.56,24.5,9.58,0,정상
2023-05,EQ0155,491.05,27.5,5.37,3,주의
2023-05,EQ0156,364.67,31.8,1.85,2,정상
2023-05,EQ0158,612.47,31.8,6.43,0,정상
2023-05,EQ0163,740.4,49.2,6.94,1,정상
2023-05,EQ0165,202.02,50.6,3.49,4,주의
2023-05,EQ0166,448.31,43.4,2.47,1,주의
2023-05,EQ0168,513.3,51.0,8.11,1,정상
2023-05,EQ0171,516.42,25.2,8.3,4,정상
2023-05,EQ0172,458.06,22.1,6.17,0,정상
2023-05,EQ0181,630.86,38.9,7.79,1,정상
2023-05,EQ0183,742.21,40.7,9.29,1,정상
2023-05,EQ0184,388.89,37.0,8.55,4,정상
2023-05,EQ0189,379.84,31.2,9.76,2,정상
2023-05,EQ0192,590.58,48.0,5.45,0,정상
2023-05,EQ0195,614.81,59.2,3.17,2,정상
2023-05,EQ0196,249.9,29.7,7.41,3,정상
2023-05,EQ0197,406.24,53.1,3.03,3,정상
2023-05,EQ0198,280.96,51.4,1.28,2,정상
2023-05,EQ0202,780.36,55.6,7.0,1,정상
2023-05,EQ0204,521.79,54.0,9.97,1,정상
2023-05,EQ0207,612.76,59.0,5.11,2,주의
2023-05,EQ0208,477.18,40.9,6.59,0,주의
2023-05,EQ0213,750.38,30.0,6.12,1,경고
2023-05,EQ0218,677.7,34.9,9.51,4,경고
2023-05,EQ0219,680.54,35.2,2.5,2,주의
2023-05,EQ0224,350.64,40.1,4.23,4,정상
2023-05,EQ0227,357.21,39.8,8.09,1,정상
2023-05,EQ0228,280.31,30.6,1.41,4,정상
2023-05,EQ0229,330.77,53.8,5.19,3,정상
2023-05,EQ0230,610.68,30.2,8.5,2,경고
2023-05,EQ0231,293.94,38.7,7.55,4,경고
2023-05,EQ0232,677.06,33.8,2.24,3,정상
2023-05,EQ0233,209.54,38.9,1.02,2,정상
2023-05,EQ0234,276.16,54.5,8.62,0,정상
2023-05,EQ0235,555.64,54.0,8.57,1,정상
2023-05,EQ0237,486.82,56.2,1.62,4,주의
2023-05,EQ0238,279.71,33.4,8.96,2,정상
2023-05,EQ0243,611.86,23.1,4.69,3,주의
2023-05,EQ0244,741.13,27.4,8.26,3,정상
2023-05,EQ0245,791.32,55.0,3.67,3,정상
2023-05,EQ0248,345.92,49.5,8.94,3,주의
2023-05,EQ0255,222.99,37.3,1.95,4,정상
2023-05,EQ0256,376.0,54.7,7.5,0,주의
2023-05,EQ0259,427.98,27.9,1.72,3,정상
2023-05,EQ0261,731.34,45.3,6.98,4,경고
2023-05,EQ0262,344.15,32.6,7.89,1,정상
2023-05,EQ0265,282.97,57.0,3.77,1,정상
2023-05,EQ0267,679.42,59.1,8.74,3,정상
2023-05,EQ0269,729.57,35.7,6.23,4,정상
2023-05,EQ0270,708.9,32.5,4.62,3,정상
2023-05,EQ0271,253.72,44.6,4.08,3,정상
2023-05,EQ0272,518.81,21.3,9.86,4,주의
2023-05,EQ0276,549.69,48.1,2.89,4,정상
2023-05,EQ0277,588.99,40.3,4.0,1,주의
2023-05,EQ0278,277.87,37.5,1.24,2,정상
2023-05,EQ0279,451.81,54.3,7.12,4,정상
2023-05,EQ0280,747.84,50.1,7.53,2,주의
2023-05,EQ0282,698.22,44.2,1.1,1,정상
2023-05,EQ0284,716.3,53.6,7.47,1,주의
2023-05,EQ0286,622.88,53.5,9.78,1,정상
2023-05,EQ0287,205.09,47.5,2.76,3,정상
2023-05,EQ0288,635.69,58.3,4.67,3,정상
2023-05,EQ0289,390.93,27.5,8.35,4,경고
2023-05,EQ0290,768.44,35.7,2.95,4,정상
2023-05,EQ0291,412.44,34.0,2.36,0,주의
2023-05,EQ0293,778.89,52.0,5.44,1,정상
2023-05,EQ0294,691.4,41.7,2.41,4,주의
2023-05,EQ0297,299.36,41.5,2.14,4,주의
2023-05,EQ0299,565.12,30.6,6.07,2,정상
2023-06,EQ0001,608.0,38.0,8.43,1,경고
2023-06,EQ0002,640.14,55.2,1.42,4,정상
2023-06,EQ0005,611.56,22.7,4.62,3,정상
2023-06,EQ0006,297.42,39.0,1.36,3,경고
2023-06,EQ0007,421.34,31.4,6.01,2,정상
2023-06,EQ0008,742.71,51.8,8.21,4,정상
2023-06,EQ0010,285.41,39.8,9.86,3,정상
2023-06,EQ0012,520.44,23.6,4.31,2,정상
2023-06,EQ0014,566.78,32.4,2.43,0,정상
2023-06,EQ0016,557.05,20.3,1.62,2,정상
2023-06,EQ0018,292.35,59.7,8.39,1,정상
2023-06,EQ0021,558.06,55.9,2.61,4,정상
2023-06,EQ0023,687.13,30.8,1.83,3,정상
2023-06,EQ0024,563.52,53.2,5.63,4,정상
2023-06,EQ0026,480.3,51.2,2.98,2,정상
2023-06,EQ0027,546.39,22.4,3.71,3,정상
2023-06,EQ0030,512.77,24.8,7.12,4,주의
2023-06,EQ0032,532.86,56.3,2.25,0,주의
2023-06,EQ0033,562.32,30.3,4.29,0,정상
2023-06,EQ0034,685.0,42.6,9.0,0,정상
2023-06,EQ0035,697.41,42.4,3.66,1,정상
2023-06,EQ0041,242.7,37.9,3.16,4,정상
2023-06,EQ0042,731.38,42.3,1.61,1,정상
2023-06,EQ0043,261.72,32.4,1.68,2,주의
2023-06,EQ0044,409.72,45.8,4.8,2,정상
2023-06,EQ0046,427.42,41.2,9.78,1,정상
2023-06,EQ0049,454.24,41.3,1.18,3,경고
2023-06,EQ0052,228.28,46.4,5.3,0,경고
2023-06,EQ0053,458.64,58.6,8.96,2,경고
2023-06,EQ0054,376.55,27.8,6.43,2,정상
2023-06,EQ0055,677.42,37.8,5.28,1,정상
2023-06,EQ0057,569.07,46.7,1.98,0,정상
2023-06,EQ0058,684.62,31.6,8.64,0,정상
2023-06,EQ0060,367.61,58.4,7.35,2,경고
2023-06,EQ0061,277.7,54.7,1.51,0,정상
2023-06,EQ0062,257.28,27.1,4.75,3,정상
2023-06,EQ0064,638.19,53.6,9.4,4,정상
2023-06,EQ0065,677.99,20.1,5.05,0,정상
2023-06,EQ0067,297.04,50.3,9.39,0,정상
2023-06,EQ0068,624.71,44.2,1.87,1,주의
2023-06,EQ0070,509.77,35.1,5.42,3,정상
2023-06,EQ0071,411.93,46.3,2.42,4,정상
2023-06,EQ0074,701.99,41.6,3.06,1,정상
2023-06,EQ0075,592.97,30.8,7.46,1,주의
2023-06,EQ0077,248.88,23.1,8.52,4,정상
2023-06,EQ0079,771.77,55.1,3.17,4,정상
2023-06,EQ0080,458.53,29.1,9.31,4,정상
2023-06,EQ0083,772.93,38.6,2.65,0,정상
2023-06,EQ0085,416.06,58.5,4.96,3,주의
2023-06,EQ0088,372.75,24.0,3.56,4,경고
2023-06,EQ0089,229.87,53.0,3.93,2,정상
2023-06,EQ0090,267.52,49.1,9.92,2,정상
2023-06,EQ0096,623.93,23.0,5.38,0,정상
2023-06,EQ0097,391.35,41.4,4.15,0,주의
2023-06,EQ0098,228.7,59.0,5.48,2,정상
2023-06,EQ0100,605.83,42.5,8.65,0,경고
2023-06,EQ0103,760.49,48.8,1.73,0,정상
2023-06,EQ0107,261.42,43.9,1.06,2,정상
2023-06,EQ0109,522.31,36.8,7.34,1,주의
2023-06,EQ0110,362.83,56.9,5.96,0,정상
2023-06,EQ0114,443.16,47.0,5.48,4,정상
2023-06,EQ0115,791.45,26.6,5.26,0,정상
2023-06,EQ0117,598.09,36.5,5.28,3,주의
2023-06,EQ0118,218.22,55.6,4.86,3,정상
2023-06,EQ0120,226.24,28.3,8.5,1,정상
2023-06,EQ0121,776.44,25.4,4.38,1,정상
2023-06,EQ0122,451.98,50.9,1.39,3,주의
2023-06,EQ0123,391.94,56.9,1.62,1,경고
2023-06,EQ0125,566.87,37.6,7.8,1,경고
2023-06,EQ0126,642.54,24.9,3.32,4,주의
2023-06,EQ0129,480.9,54.2,2.48,0,정상
2023-06,EQ0133,713.23,29.6,6.6,2,경고
2023-06,EQ0134,569.37,36.8,5.5,3,주의
2023-06,EQ0138,607.4,49.7,2.73,3,경고
2023-06,EQ0139,681.96,53.6,7.22,1,정상
2023-06,EQ0140,444.19,39.8,4.09,2,주의
2023-06,EQ0143,362.31,23.7,2.73,2,정상
2023-06,EQ0144,347.26,42.9,6.53,4,정상
2023-06,EQ0145,797.85,34.7,4.71,3,정상
2023-06,EQ0146,294.31,58.3,6.44,1,정상
2023-06,EQ0148,253.63,36.5,6.46,4,정상
2023-06,EQ0150,653.84,35.5,5.62,4,주의
2023-06,EQ0155,651.88,46.4,9.72,1,정상
2023-06,EQ0156,338.27,23.9,6.78,4,주의
2023-06,EQ0158,708.27,33.7,4.21,4,정상
2023-06,EQ0159,775.17,52.5,4.16,1,정상
2023-06,EQ0160,311.54,22.3,3.82,0,경고
2023-06,EQ0161,263.05,25.5,6.53,0,주의
2023-06,EQ0163,399.29,47.8,5.93,0,정상
2023-06,EQ0164,543.88,46.3,7.75,0,정상
2023-06,EQ0165,568.93,36.3,8.39,0,정상
2023-06,EQ0166,622.58,57.1,8.42,2,정상
2023-06,EQ0168,304.91,50.3,5.5,0,정상
2023-06,EQ0172,596.24,42.9,9.28,2,정상
2023-06,EQ0174,361.9,21.9,2.39,1,정상
2023-06,EQ0175,438.2,31.0,6.53,0,정상
2023-06,EQ0177,483.17,50.1,7.22,2,정상
2023-06,EQ0180,544.01,33.0,9.86,0,정상
2023-06,EQ0185,532.47,30.5,8.49,1,정상
2023-06,EQ0186,585.99,33.9,2.53,2,정상
2023-06,EQ0190,218.6,48.2,1.24,4,정상
2023-06,EQ0193,590.71,20.6,6.59,4,정상
2023-06,EQ0196,296.82,24.4,9.41,0,정상
2023-06,EQ0197,534.71,57.2,6.1,1,정상
2023-06,EQ0198,555.33,52.9,3.69,2,경고
2023-06,EQ0200,556.55,45.8,7.36,3,정상
2023-06,EQ0201,269.74,51.1,6.2,4,주의
2023-06,EQ0202,346.09,23.6,9.8,4,경고
2023-06,EQ0203,503.45,47.9,9.68,2,정상
2023-06,EQ0204,343.01,25.8,8.97,0,정상
2023-06,EQ0207,685.69,29.4,8.12,0,주의
2023-06,EQ0208,631.08,39.7,4.99,1,정상
2023-06,EQ0210,445.85,43.0,9.29,4,정상
2023-06,EQ0211,485.91,40.4,9.42,2,경고
2023-06,EQ0212,499.27,36.6,9.29,3,정상
2023-06,EQ0213,711.79,23.2,9.31,0,정상
2023-06,EQ0215,447.18,29.4,1.66,4,정상
2023-06,EQ0220,632.92,40.4,9.5,4,정상
2023-06,EQ0223,223.55,46.8,9.16,3,정상
2023-06,EQ0226,547.63,44.8,1.22,1,주의
2023-06,EQ0227,530.72,54.5,5.88,2,정상
2023-06,EQ0228,321.73,33.0,6.72,1,정상
2023-06,EQ0229,528.83,26.2,5.93,2,정상
2023-06,EQ0233,538.68,59.7,8.65,2,정상
2023-06,EQ0238,410.05,23.6,3.1,0,주의
2023-06,EQ0241,428.76,29.1,8.55,2,정상
2023-06,EQ0244,509.33,25.2,5.67,4,정상
2023-06,EQ0246,487.84,45.0,4.24,4,정상
2023-06,EQ0247,402.5,39.5,7.38,3,정상
2023-06,EQ0250,704.03,57.5,3.5,2,정상
2023-06,EQ0251,230.45,43.9,6.44,3,경고
2023-06,EQ0253,688.22,31.3,4.79,1,정상
2023-06,EQ0256,356.37,22.4,8.96,1,주의
2023-06,EQ0265,208.79,39.5,3.93,4,정상
2023-06,EQ0266,472.47,42.2,9.39,2,경고
2023-06,EQ0267,205.53,48.1,4.6,0,주의
2023-06,EQ0268,207.03,34.7,9.98,3,정상
2023-06,EQ0272,729.42,51.4,8.39,1,주의
2023-06,EQ0273,396.28,36.8,8.15,0,정상
2023-06,EQ0276,230.7,54.0,4.05,3,정상
2023-06,EQ0278,386.33,30.4,5.35,0,정상
2023-06,EQ0281,615.33,42.7,5.63,2,정상
2023-06,EQ0284,391.25,23.1,2.63,4,정상
2023-06,EQ0286,292.07,37.2,8.06,4,정상
2023-06,EQ0287,522.94,48.6,4.97,0,정상
2023-06,EQ0288,625.99,44.7,2.61,2,경고
2023-06,EQ0290,341.79,47.5,7.72,1,정상
2023-06,EQ0291,667.97,51.1,9.72,0,정상
2023-06,EQ0292,469.82,52.1,5.62,0,경고
2023-06,EQ0300,294.69,27.1,5.11,3,경고
2023-07,EQ0003,669.07,55.4,5.38,1,정상
2023-07,EQ0005,578.04,24.1,4.69,4,정상
2023-07,EQ0006,571.33,31.7,9.43,3,정상
2023-07,EQ0007,248.26,58.1,2.76,2,정상
2023-07,EQ0008,411.64,45.9,3.1,3,정상
2023-07,EQ0009,552.11,25.2,5.51,2,주의
2023-07,EQ0010,534.23,20.7,8.36,4,정상
2023-07,EQ0012,570.03,54.6,1.84,1,정상
2023-07,EQ0013,354.5,22.5,4.99,3,정상
2023-07,EQ0014,760.58,35.5,9.64,0,정상
2023-07,EQ0015,715.58,34.3,6.95,3,정상
2023-07,EQ0016,566.53,23.1,7.0,0,정상
2023-07,EQ0021,279.87,54.8,4.17,2,정상
2023-07,EQ0023,504.83,51.6,5.76,2,정상
2023-07,EQ0024,228.03,49.8,2.12,0,정상
2023-07,EQ0025,408.82,28.7,8.57,4,정상
2023-07,EQ0026,221.12,35.4,6.44,1,주의
2023-07,EQ0028,591.22,29.3,3.39,2,경고
2023-07,EQ0032,356.17,37.2,1.91,2,경고
2023-07,EQ0033,579.5,57.7,4.62,0,정상
2023-07,EQ0036,758.13,49.6,7.51,3,경고
2023-07,EQ0039,481.39,25.4,6.96,1,정상
2023-07,EQ0040,699.56,21.7,3.36,0,주의
2023-07,EQ0041,372.48,20.5,9.39,0,주의
2023-07,EQ0042,585.94,31.8,9.93,4,정상
2023-07,EQ0043,533.44,24.5,2.93,4,경고
2023-07,EQ0044,419.28,49.4,3.72,2,정상
2023-07,EQ0045,558.73,48.3,4.5,4,정상
2023-07,EQ0047,679.51,31.1,6.75,1,주의
2023-07,EQ0048,624.88,24.7,8.28,0,주의
2023-07,EQ0053,749.73,47.2,2.89,0,정상
2023-07,EQ0055,548.66,48.9,2.39,2,정상
2023-07,EQ0056,435.91,48.8,6.33,4,경고
2023-07,EQ0057,658.42,58.5,4.76,4,정상
2023-07,EQ0058,472.93,54.6,5.97,4,정상
2023-07,EQ0059,695.4,40.0,8.26,1,주의
2023-07,EQ0060,383.5,44.3,4.78,0,정상
2023-07,EQ0061,703.75,37.0,8.47,1,정상
2023-07,EQ0062,758.44,47.6,8.7,3,주의
2023-07,EQ0063,756.0,47.9,9.36,1,정상
2023-07,EQ0064,792.04,52.3,6.82,4,정상
2023-07,EQ0065,267.21,53.3,2.3,4,정상
2023-07,EQ0068,485.52,53.9,6.07,3,정상
2023-07,EQ0069,530.27,31.8,2.73,2,경고
2023-07,EQ0070,682.25,44.0,9.77,0,경고
2023-07,EQ0075,637.39,38.5,1.3,2,정상
2023-07,EQ0076,648.18,49.5,3.2,3,정상
2023-07,EQ0077,270.14,58.4,1.38,1,정상
2023-07,EQ0079,349.48,43.6,5.24,2,정상
2023-07,EQ0083,575.52,23.2,7.81,0,정상
2023-07,EQ0085,344.12,55.8,4.45,1,정상
2023-07,EQ0086,317.87,49.4,1.24,0,정상
2023-07,EQ0088,478.78,31.1,1.69,0,경고
2023-07,EQ0091,283.63,31.6,9.79,0,경고
2023-07,EQ0092,684.78,56.1,6.12,3,정상
2023-07,EQ0094,760.09,32.4,8.52,1,정상
2023-07,EQ0098,493.89,30.8,1.12,1,정상
2023-07,EQ0100,763.09,36.2,2.59,1,정상
2023-07,EQ0101,516.85,34.9,4.45,2,정상
2023-07,EQ0102,592.34,41.5,7.11,2,정상
2023-07,EQ0103,429.21,39.9,6.4,3,경고
2023-07,EQ0105,368.65,39.0,7.79,2,정상
2023-07,EQ0106,722.12,44.4,3.66,0,정상
2023-07,EQ0109,667.26,39.2,1.68,0,정상
2023-07,EQ0110,313.66,25.0,3.17,0,정상
2023-07,EQ0112,414.68,48.9,1.15,4,정상
2023-07,EQ0115,651.73,20.5,9.23,2,정상
2023-07,EQ0117,224.6,46.3,9.57,2,경고
2023-07,EQ0118,254.42,43.3,4.38,0,정상
2023-07,EQ0127,331.97,20.4,7.12,3,정상
2023-07,EQ0130,597.1,46.3,1.33,2,정상
2023-07,EQ0131,776.54,27.4,2.0,3,주의
2023-07,EQ0132,748.37,46.0,2.91,2,정상
2023-07,EQ0133,595.6,51.3,2.04,3,정상
2023-07,EQ0136,678.21,28.4,6.07,4,정상
2023-07,EQ0137,322.1,35.2,8.86,4,정상
2023-07,EQ0141,355.98,52.9,5.97,2,주의
2023-07,EQ0142,558.28,44.6,6.43,4,정상
2023-07,EQ0144,678.13,27.0,5.99,4,정상
2023-07,EQ0145,312.21,32.4,2.35,4,정상
2023-07,EQ0146,202.34,58.6,5.65,3,정상
2023-07,EQ0148,243.8,47.2,3.61,0,정상
2023-07,EQ0150,394.67,29.5,1.55,1,경고
2023-07,EQ0151,374.91,32.9,2.27,4,경고
2023-07,EQ0152,509.68,45.3,6.95,4,정상
2023-07,EQ0158,359.13,35.9,5.9,3,주의
2023-07,EQ0159,213.92,51.8,3.27,1,정상
2023-07,EQ0160,212.2,33.9,2.17,4,정상
2023-07,EQ0163,483.33,58.9,3.44,0,정상
2023-07,EQ0166,496.27,22.9,1.95,1,정상
2023-07,EQ0167,571.62,28.9,2.1,2,정상
2023-07,EQ0169,280.06,26.5,6.46,0,정상
2023-07,EQ0171,778.81,37.3,1.01,4,주의
2023-07,EQ0173,508.25,47.6,5.37,0,정상
